text,label
"In the first nine months of 2010 , the company 's net loss narrowed to EUR415 ,000 from EUR7 .4 m for the corresponding period of 2009 ",positive
"In Finland , media group Talentum will start personnel negotiations to cut staff in parent company Talentum and publishing unit Talentum media ",negative
Metso said it has won an order worth around 40 mln eur to supply a kraftliner board machine to China 's Lee & Man Paper Co. ,positive
"Finnish bank Pohjola Bank Plc HEL : POH1S said today that it will issue a EUR 40 million USD 51.2 m index-linked bond , Pohjola Tutkimuksen Tahdet VIII-2010 Pohjola Research Stars VIII-2010 , on October 27 , 2010 ",neutral
"The divested company is part of TietoEnator 's business area Government , Manufacturing & Retail ",neutral
"Commission income increased by 22 % to EUR 4.4 mn , and lending volume rose by 13.5 % ",positive
Production at the plant will be based on Neste Oil 's proprietary technology that can use a flexible input of any vegetable oil or animal fat ,neutral
"After the transaction , Danske Bank becomes an equal player with Nordic bank group Nordea in the Nordic countries ",neutral
"Kesko offers Hilton to open a hotel on Kalinisky prospect in a 18,000-square metres building because of these difficulties ",neutral
"ALEXANDRIA , Va. , March 15 -- Jaakko Vilo of Turku , Finland , has developed a panel press ",neutral
"Sales are expected to increase in the end of the year 2006 , however ",positive
"The Finnish business delegation includes representatives from over 20 companies that include Nokia Corp , Finnfund , Outokumpu Oyj , OKO Bank , Alteams Oy and Cargotec Corp. ",neutral
"KESKO CORPORATION STOCK EXCHANGE RELEASE 28.02.2008 AT 09.30 1 ( 1 ) Kesko Corporation and Aspo plc today signed an agreement by which Aspo acquires the share capital of Kauko-Telko Ltd , a subsidiary wholly owned by Kesko ",positive
"Earnings per share for January-June 2010 were EUR0 .30 , an increase of 20 % year-on-year EUR0 .25 ",positive
The negotiations concern 246 salaried and senior salaried employees and are scheduled to be completed in six weeks ,neutral
Fortum also has a blocking stake in Northwestern TGK-1 ,neutral
"Estonia 's Agriculture Minister Helir-Valdor Seeder is in Finland on a two-day visit , in the course of which he will meet with his Finnish counterpart Sirkka-Liisa Anttila ",neutral
"Ahlstrom 's 5,800 employees serve customers via sales offices and production facilities in more than 20 countries on six continents ",neutral
`` The announced investment of the carmaker Hyundai for example sounds optimistically for us as of course new cars mean new tires . ',positive
"In a release , the Company said that Vocollect T2 customers in North America can now take advantage of its Voice Directed Warehousing solution and increase warehouse efficiency and productivity gains at a discounted price ",positive
"A light , bright and pretty addition to your life , it will also keep a few pennies in your bank account ",neutral
A high court in Finland has fined seven local asphalt companies more than   lion ( $ 117 million ) for operating a cartel ,negative
Finnish food industry company L+�nnen Tehtaat is planning changes to its fish product business ,neutral
Finnish Bank of +�land 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 ,positive
facades in Riga 8 March 2010 - Finnish construction company YIT Oyj HEL : YTY1V said today that it will build the frame and the facades in a tower construction project in Riga ,neutral
Panostaja Oyj s ( Panostaja ) Board of Directors decided on 16 December 2010 on a new long-term incentive and commitment plan for members of the management team ,positive
"Huhtamaki 's rigid plastic consumer goods operations , which are mainly in Europe , will be separated into a new reporting segment as of 1 January 2009 ",neutral
High winds also toppled three semi-trailers on I-15 north of Barstow ,neutral
The total investment of the project will be approximately EUR 36m ,neutral
"However , the production is almost entirely very labor intensive and based on small investments only ",neutral
Incap Contract Manufacturing Services Private Limited has inked agreements with six new customers in India ,positive
"As part of the reorganisation measures that will take place in spring 2006 , Tamglass Finton will start personnel negotiations that will affect its entire staff of 33 ",negative
"After the split , the company would have 26,885,540 Series A shares and 9,540,000 Series K shares ",neutral
"However , the orders received during the period under review fell by 17 % quarter-on-quarter from the EUR 213 million recorded in the second quarter of 2010 ",negative
`` We are selling an information systems development business to the Finns ,neutral
The impact of Cableway to Teleste 's net sales in 2009 is estimated to be EUR 4 million ,neutral
"GeoSentric Oyj s GeoSolutions Business Unit GyPSii , the mobile digital lifestyle application and geo-mobility social networking platform , has signed an agreement with Nanjing MyNet to make the GyPSii mobile social networking platform available to customers of China Mobile ",positive
Pretax profit decreased by 37 % to EUR 193.1 mn from EUR 305.6 mn ,negative
"Comptel , a vendor of dynamic Operations Support System ( OSS ) software , has been selected by Orascom Telecom ( OTH ) as partner for provisioning and activation solutions for mobile services ",positive
The Group 's revenue in 2009 amounted to EUR 70 million and the company currently employs approximately 780 people ,neutral
"At the end of the review period , Nordic Aluminium 's order book stood at EUR 8.77 mn compared to EUR 7.04 in 2005 ",positive
"HELSINKI (Thomson Financial)- Kemira GrowHow swung into profit in its first quarter earnings on improved sales , especially in its fertilizer business in Europe , which is normally stronger during the first quarter ",positive
"Steek , which was set up in 2002 , is based in Bordeaux , southwestern France ",neutral
"`` Uncommonly weak snow conditions in nearly every market have affected our first quarter result , '' Chief Executive Roger Talermo said ",negative
Financial terms were not disclosed ,neutral
Nordea was the cheapest also for a couple in their 30s with debt ,neutral
Around 50 percent of the world 's ro-ro fleet is over 25 years old and needs to be scrapped for environmental reasons ,neutral
"The company 's net profit rose 11.4 % on the year to 82.2 million euros in 2005 on sales of 686.5 million euros , 13.8 % up on the year , the company said earlier ",positive
"production facilities 6 July 2010 - Finnish investment group Neomarkka Oyj ( HEL : NEMBV ) said today that it will buy the former production facilities of Kuitu Finland Ltd , as part of negotiations on the option to invest in specialty cellulose fiber business ",neutral
The aim is to achieve EUR 2.5 mn yearly savings ,positive
"Microsoft also churned up its courtship , agreeing to use the Navteq mapping service , which is offered by a company Nokia bought for $ 8.1 billion a few years ago ",positive
Pharmaceutical market in Belgium Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Belgium ,neutral
"HELSINKI ( AFX ) - Nokian Tyres reported a fourth quarter pretax profit of 61.5 mln eur , up from 48.6 mln on the back of strong sales ",positive
